,valid_time,region_id,region,temp_2m,soil_temp_l1,soil_water_vol_l1,net_solar_radiation,total_rain
1344,2013-12-01,4,Narita,-1.1013235444166625,-1.110719275347056,-0.6013526549009761,-1.2328360909305973,-0.8483112101018653
1345,2013-11-01,4,Narita,-0.39370551228898415,-0.37750882757174525,-0.3930974091532321,-1.0637472754073818,-0.6524855864247243
1346,2013-10-01,4,Narita,0.5004610258236335,0.5265435257952514,-0.34730638223098753,-1.0710537738751686,3.3307871530364133
1347,2013-09-01,4,Narita,1.127812277595862,1.1790119093952256,-0.997172708028347,0.3521056312697614,-0.18637380446427398
1348,2013-08-01,4,Narita,1.643135516580047,1.6549386407445783,-1.4460442708292371,1.4100487469782386,-0.965994389380632
1349,2013-07-01,4,Narita,1.3698640869474121,1.348892696440105,-0.9153795695942472,0.979843026436031,-0.7385563865060993
1350,2013-06-01,4,Narita,0.7838671357540846,0.7700138505069029,-0.6567060282883407,0.43278279583812596,0.8530157889859953
1351,2013-05-01,4,Narita,0.3081268937949669,0.2999814156653498,-0.8933882668959361,1.5881686673799624,-0.8954437283880267
1352,2013-04-01,4,Narita,-0.24414960798716384,-0.26860778744644337,-0.48179426806525605,1.002585045747513,0.7166789816920933
1353,2013-03-01,4,Narita,-0.6479242768466209,-0.6638227649229945,-0.4833529438523647,0.16609451610291676,-0.6410919938436156
1354,2013-02-01,4,Narita,-1.4499391251549476,-1.4484775499061808,-0.35701648682661774,-0.7353392362015149,-0.564735548319011
1355,2013-01-01,4,Narita,-1.5273313569709546,-1.5239748744060502,-0.3709473672861035,-0.9278926802062781,-0.8445532507822898
1356,2012-12-01,4,Narita,-1.2067201451293192,-1.1977785704842379,-0.3433358865809588,-1.3850959397284826,-0.1623402035774687
1357,2012-11-01,4,Narita,-0.45684442302351064,-0.4371732483392623,-0.30639195667952124,-1.2579744693908308,0.009253365769573004
1358,2012-10-01,4,Narita,0.3739510346839525,0.43393744529334344,-0.26528915287353855,-0.45413180135262055,0.8068093730825667
